age,workclass,education,educationyears,maritalstatus,occupation,relationship,race,sex,hoursperweek,nativecountry,incomeUSD
22,Private,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,54,United-States,21313
29,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,157237
42,Private,Preschool,1,Never-married,Handlers-cleaners,Not-in-family,White,Male,25,United-States,45301
45,Private,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Female,38,United-States,33568
33,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,45,United-States,49644
39,Private,Some-college,10,Separated,Prof-specialty,Unmarried,White,Female,40,United-States,24981
27,Private,12th,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,45,United-States,26864
53,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,87699
30,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,40,United-States,20520
52,Self-emp-not-inc,Some-college,10,Widowed,Craft-repair,Not-in-family,Black,Male,35,United-States,41496
43,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,154869
47,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,35,United-States,191590
61,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,India,39957
39,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Male,40,Dominican-Republic,41491
47,Private,Some-college,10,Divorced,Sales,Unmarried,White,Male,50,United-States,48011
19,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,25,United-States,34881
37,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,34547
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,51,United-States,30873
69,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,8,United-States,23310
22,?,Some-college,10,Never-married,?,Own-child,White,Male,25,United-States,30113
29,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,30510
24,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,Other,Male,14,United-States,45228
42,Private,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Male,40,Poland,36210
30,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,72,United-States,174701
28,Private,Masters,14,Married-spouse-absent,Sales,Not-in-family,White,Female,80,United-States,151724
27,Private,Assoc-voc,11,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,32737
53,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Female,40,United-States,34684
35,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,28761
22,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,21990
25,Private,HS-grad,9,Separated,Protective-serv,Own-child,Black,Male,40,United-States,36300
38,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40,United-States,62608
27,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,35,United-States,21456
30,Private,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,37,United-States,42392
27,Private,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,50,United-States,45488
25,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,20913
36,?,HS-grad,9,Widowed,?,Not-in-family,White,Female,4,United-States,33937
32,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,30696
70,Private,10th,6,Widowed,Craft-repair,Unmarried,White,Male,45,United-States,27101
50,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,48272
40,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,35,United-States,49322
34,Private,11th,7,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,55,United-States,40105
57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,33836
39,Private,Masters,14,Never-married,Other-service,Not-in-family,White,Female,32,United-States,36917
49,Private,Some-college,10,Divorced,Other-service,Unmarried,White,Female,40,United-States,42708
43,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,155323
26,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,45,United-States,28402
31,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,40,Japan,49171
60,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,25021
46,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,152397
26,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States,128575
27,Private,Prof-school,15,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,22348
31,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,United-States,38261
59,Private,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Female,50,United-States,46225
19,?,Some-college,10,Never-married,?,Own-child,White,Female,20,United-States,48799
18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,24,United-States,24751
22,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,42972
24,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Own-child,White,Female,20,United-States,47942
53,State-gov,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,192820
43,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,42,United-States,95435
24,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,50,United-States,69053
60,Private,10th,6,Widowed,Tech-support,Unmarried,White,Female,40,United-States,21261
24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,49006
52,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,40,United-States,32917
32,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,99,United-States,111407
34,Private,10th,6,Separated,Other-service,Not-in-family,White,Female,35,United-States,38998
35,Local-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,197620
38,Private,9th,5,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,40,Mexico,22906
34,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,90,United-States,36703
53,Local-gov,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,50,United-States,106674
23,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,44330
40,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,22543
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,24023
50,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,61328
17,Private,10th,6,Never-married,Sales,Own-child,White,Female,20,United-States,36967
53,Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,54,United-States,43958
32,Private,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,50,United-States,119484
43,?,HS-grad,9,Never-married,?,Other-relative,White,Female,40,United-States,20904
18,Private,11th,7,Never-married,Sales,Own-child,White,Male,16,United-States,36302
62,Private,10th,6,Divorced,Other-service,Own-child,White,Female,40,United-States,21614
45,Private,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,30690
46,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,70,United-States,27922
73,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,29185
64,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,156802
26,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,United-States,151458
23,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,48,United-States,37139
30,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,40,Vietnam,27378
51,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,31372
35,Self-emp-not-inc,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,55,United-States,31976
39,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,45,United-States,85162
35,Self-emp-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,India,55863
41,Private,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,40,United-States,42406
31,Private,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,40,United-States,45122
40,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,182179
46,Local-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,Philippines,169880
31,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,30,United-States,43808
41,Self-emp-inc,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,Honduras,28459
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,49935
23,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,40,United-States,25539
21,?,Some-college,10,Never-married,?,Own-child,White,Male,35,United-States,23979
49,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,96250
53,Private,Assoc-voc,11,Divorced,Tech-support,Not-in-family,Black,Male,40,United-States,29655
38,Local-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,43,United-States,167672
36,Private,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,40,Taiwan,22742
32,Private,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,72,Mexico,24366
20,Private,11th,7,Never-married,Transport-moving,Other-relative,White,Male,40,Guatemala,23232
17,?,11th,7,Never-married,?,Own-child,White,Male,10,United-States,32674
22,Private,Some-college,10,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Female,32,United-States,30652
25,Private,Assoc-voc,11,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,40,United-States,29994
58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,46961
24,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,20,United-States,46999
48,State-gov,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,40,United-States,106953
20,Private,1st-4th,2,Never-married,Farming-fishing,Not-in-family,White,Male,30,El-Salvador,41017
60,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,153814
20,Private,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,30,United-States,43667
52,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,169834
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,40,United-States,100400
46,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,Philippines,78580
22,Private,11th,7,Never-married,Sales,Unmarried,White,Female,25,United-States,25130
19,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,35,United-States,32111
37,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Male,40,United-States,23066
30,Private,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Female,40,United-States,119218
44,Private,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,25,United-States,35143
63,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,25,United-States,45631
22,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,45,Canada,32344
31,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,31120
17,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,43713
21,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,46949
67,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,199521
46,Private,7th-8th,4,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,40569
29,Private,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,50,United-States,24123
20,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,6,United-States,49661
27,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,24,United-States,23637
35,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,123201
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,30,United-States,27458
36,Private,12th,8,Separated,Other-service,Unmarried,White,Female,40,Mexico,24602
43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,169461
62,State-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States,35552
28,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,40,Canada,23179
18,Private,11th,7,Never-married,Other-service,Own-child,White,Female,15,United-States,30594
59,Private,Prof-school,15,Married-civ-spouse,Transport-moving,Husband,Black,Male,50,United-States,60358
37,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,43422
27,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,40,United-States,26913
46,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,43,United-States,32719
29,Private,11th,7,Separated,Sales,Not-in-family,White,Female,42,United-States,28673
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,71248
62,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,36453
46,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,134570
28,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,31913
22,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,35,United-States,28392
46,Federal-gov,Masters,14,Married-civ-spouse,Armed-Forces,Husband,White,Male,40,United-States,69219
54,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,190375
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,72,United-States,39253
67,?,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,20,Canada,123732
62,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,20,United-States,95113
30,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Poland,33109
19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,20,United-States,33992
49,?,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,99,United-States,45358
27,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Unmarried,White,Male,45,United-States,40710
36,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,168389
52,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,50270
47,Private,12th,8,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,55,United-States,36827
57,Local-gov,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Female,40,United-States,44827
64,Private,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,40,United-States,35299
56,?,HS-grad,9,Divorced,?,Not-in-family,White,Male,40,United-States,20010
53,Private,11th,7,Widowed,Other-service,Own-child,White,Female,47,United-States,49577
53,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,44,United-States,80667
31,Private,Some-college,10,Separated,Sales,Unmarried,Asian-Pac-Islander,Male,40,South-Africa-Africa,34551
